Title,Date,URL,Status,Playlists
"Unlocking Local LLMs with Quantization - Marc Sun, Hugging Face",2024-10-31,https://www.youtube.com/watch?v=U5XabQQJka4,Not started,Open Source Summit + AI_dev Japan 2024
"Optimize Your AI Cloud Infrastructure: A Hardware Perspective - Liang Yan, CoreWeave",2024-10-31,https://www.youtube.com/watch?v=jdz8o2qBV8I,Not started,Open Source Summit + AI_dev Japan 2024
"eBPF BoF - Shung-Hsi Yu, SUSE & Yutaro Hayakawa, Isovalent",2024-10-31,https://www.youtube.com/watch?v=91bffA7NuRk,Not started,Open Source Summit + AI_dev Japan 2024
"Discover Valkey: The Path to Now - Hayato Tustsumi, AWS",2024-10-31,https://www.youtube.com/watch?v=IIMmsYe9mVc,Not started,Open Source Summit + AI_dev Japan 2024
Data Prep Kit: A Comprehensive Cloud-Native Toolkit for Scalable Da... - Daiki Tsuzuku & Takuya Goto,2024-10-31,https://www.youtube.com/watch?v=WJ147TGULwo,Not started,Open Source Summit + AI_dev Japan 2024
"Recent TPM Security Enhancements to the Linux Kernel - James Bottomley, Microsoft",2024-10-31,https://www.youtube.com/watch?v=WK7NERQXh4I,Not started,Open Source Summit + AI_dev Japan 2024
Middle-Platform Empowerment: Growing and Sustaining Open Source Projects...- Xiaoya Xia & Peggy Dong,2024-10-31,https://www.youtube.com/watch?v=idQy-0VCFaA,Not started,Open Source Summit + AI_dev Japan 2024
"Exploring Distributed Caching for Faster GPU Training with NVMe, GDS, and RDMA - Hope Wang & Bin Fan",2024-10-31,https://www.youtube.com/watch?v=mk1a4ReAyZ8,Not started,Open Source Summit + AI_dev Japan 2024
Enhancing Open Source Collaboration: From Incentive Programs to Data-Driven Contribu... - Xiaoya Xia,2024-10-31,https://www.youtube.com/watch?v=eDY_T89ytIg,Not started,Open Source Summit + AI_dev Japan 2024
Securing the Future: Modernising Singapore Government IT Policy Throug...- Hunter Nield & Eugene Lim,2024-10-31,https://www.youtube.com/watch?v=fKyTwZvE9-w,Not started,Open Source Summit + AI_dev Japan 2024
"Best Practices for Reducing Patent Risk to OSS Projects - Keith Bergelt, Open Invention Network",2024-10-31,https://www.youtube.com/watch?v=gAqBa1F9nEE,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: Welcome & Opening Remarks - Noriaki Fukuyasu, Vice President of Japan Operations",2024-10-31,https://www.youtube.com/watch?v=iwJ0EEzAbd8,Not started,Open Source Summit + AI_dev Japan 2024
Architecting Kubernetes-Based Internal Developer Platforms: Essential Patterns... - Hiroshi Hayakawa,2024-10-31,https://www.youtube.com/watch?v=izJnEK1I060,Not started,Open Source Summit + AI_dev Japan 2024
The Role of Open Source Management Talent in Ensuring Software... - Ana Santamaría & Daniel Cortázar,2024-10-31,https://www.youtube.com/watch?v=pNIgwiSbbPU,Not started,Open Source Summit + AI_dev Japan 2024
The Future of OSS and Multi-tenancy: Adapting Architecture for Modern Demands - Takanori Tanaka,2024-10-31,https://www.youtube.com/watch?v=uZQwoGBBW-E,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: Fujitsu's Open Source Vision and Initiatives - Vivek Mahajan, SEVP",2024-10-31,https://www.youtube.com/watch?v=yH2emr9w8RI,Not started,Open Source Summit + AI_dev Japan 2024
Keynote: Accelerating GenAI Adoption with Containers: Unleashing AI/ML Development...- Ivan Curkovic,2024-10-31,https://www.youtube.com/watch?v=MFbcT9wXnKE,Not started,Open Source Summit + AI_dev Japan 2024
A Practical Guide to Using International Standards for Open Source Procurement - Shane Coughlan,2024-10-31,https://www.youtube.com/watch?v=Nji1D4X-s1Q,Not started,Open Source Summit + AI_dev Japan 2024
"Open Discussion on Understanding Cu... - Daniel Cortázar, Ana Santamaría, Yuki Hattori, Willem Jiang",2024-10-31,https://www.youtube.com/watch?v=Pk436X0HG5U,Not started,Open Source Summit + AI_dev Japan 2024
"Embedded Software Development Efficiency Improvement with Docker and Kubernetes - Tao Chen, Renesas",2024-10-31,https://www.youtube.com/watch?v=QTR7aBusnjI,Not started,Open Source Summit + AI_dev Japan 2024
SBOM Implementation Reality: From Crawl to Walk - SPDX Lite Pro... - Norio Kobota & Takashi Ninjouji,2024-10-31,https://www.youtube.com/watch?v=SRT2vNAmSP4,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: Leveraging Zephyr and ML to Bring Smart Devices to Market, Faster - Kate Stewart",2024-10-31,https://www.youtube.com/watch?v=UtwxE1QSH8s,Not started,Open Source Summit + AI_dev Japan 2024
"Unlocking Agility with Open Source: A Guide for Modern Businesses - Younes Hairej, Aokumo Inc.",2024-10-31,https://www.youtube.com/watch?v=WUb034fVLQM,Not started,Open Source Summit + AI_dev Japan 2024
"Safe Systems with Linux - Philipp Ahmann, Etas GmbH (BOSCH) & Kate Stewart, The Linux Foundation",2024-10-31,https://www.youtube.com/watch?v=ZFP3_dJD7jo,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: Honda’s Journey and Challenges Toward Software-Defined Vehicles - Kazuo Tsubouchi, Honda",2024-10-31,https://www.youtube.com/watch?v=aTLETMQLl3g,Not started,Open Source Summit + AI_dev Japan 2024
Enhancing Cyber Resilience and Sustainability in Critical...  - Yoshitake Kobayashi & Dinesh Kumar,2024-10-31,https://www.youtube.com/watch?v=dpXIQiftoYs,Not started,Open Source Summit + AI_dev Japan 2024
"Open Source LLMs in the Cloud: Scalable Solutions - Miley Fu, WasmEdge & Hung-Ying Tai, Second State",2024-10-31,https://www.youtube.com/watch?v=1smErrmIM0c,Not started,Open Source Summit + AI_dev Japan 2024
Securing the Unseen: Defending Against Open Source Software Supply Chain Attacks - Lawrence Crowther,2024-10-31,https://www.youtube.com/watch?v=4eZAQR_Klvc,Not started,Open Source Summit + AI_dev Japan 2024
"From Policy Enthusiast to Legislators' Contact Point - Ciarán O'Riordan, OpenForum Europe",2024-10-31,https://www.youtube.com/watch?v=5dpp8056udg,Not started,Open Source Summit + AI_dev Japan 2024
"OSS Bird’s Eye View : a Comprehensive Picture of the Open -Speakers: Shinji Enoki, Taishi Yoneshima",2024-10-31,https://www.youtube.com/watch?v=6_QXlErXHo0,Not started,Open Source Summit + AI_dev Japan 2024
"OSS Sustainability... Yuichi Nakamura & Ayumi Watanabe, Shingo Fujimoto, Masato Endo, Munehiro Ikeda",2024-10-31,https://www.youtube.com/watch?v=76DIdfqouu8,Not started,Open Source Summit + AI_dev Japan 2024
Keynote: Accelerating Software Defined Vehicles through Open Source - Dan Cauchy,2024-10-31,https://www.youtube.com/watch?v=7RHw0Bd8ftM,Not started,Open Source Summit + AI_dev Japan 2024
"Secure Code, Safe Future: Mastering Security in Critical Software Development - Lawrence Crowther",2024-10-31,https://www.youtube.com/watch?v=7TXbxOQWIQg,Not started,Open Source Summit + AI_dev Japan 2024
"Unlocking the Power of OpenTelemetry: Enhancing Design, Development...- Takaya Ide & Yasuo Nakashima",2024-10-31,https://www.youtube.com/watch?v=BjGV8_g02pE,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: Executive Director Update - Jim Zemlin, Executive Director, The Linux Foundation",2024-10-31,https://www.youtube.com/watch?v=JJGmSKUb7RQ,Not started,Open Source Summit + AI_dev Japan 2024
"BoF: PETs - Privacy-Enhancing Technologies Compared, Discussed &... - Mike Bursell & Mark Bundgaard",2024-10-31,https://www.youtube.com/watch?v=LsqedhHe6DE,Not started,Open Source Summit + AI_dev Japan 2024
Secure and Efficient Sensing Applications with Wasm: Sony... - Ryu Ishimoto and Ekaterina Kravchenko,2024-10-31,https://www.youtube.com/watch?v=WRdiJVfUvuc,Not started,Open Source Summit + AI_dev Japan 2024
From Complexity to Clarity: Addressing Challenges in AI BOMs for... - Gopi Rajbahadur & Kate Stewart,2024-10-31,https://www.youtube.com/watch?v=YcKZDaYYDbI,Not started,Open Source Summit + AI_dev Japan 2024
"eBPF-Powered Observab...- Paras Mamgain, Anmol Krishan Sachdeva, Samrat Priyadarshi & Miki Katsuragi",2024-10-31,https://www.youtube.com/watch?v=eGatqRtotfs,Not started,Open Source Summit + AI_dev Japan 2024
"How to Accelerate Contribution in Auto... - Philipp, Yuichi, Masato, Meixia, Hiroyuki, Ryunosuke",2024-10-31,https://www.youtube.com/watch?v=grgXwFWFKwE,Not started,Open Source Summit + AI_dev Japan 2024
"Data Contracts Are Good for AI - Jean-Georges Perrin, Bitol / AbeaData",2024-10-31,https://www.youtube.com/watch?v=kBVLGiTKDfE,Not started,Open Source Summit + AI_dev Japan 2024
"RabbitMQ-less OpenStack Cluster Supporting 14,000 HVs in One... - Yushiro Furukawa & Masahito Muroi",2024-10-31,https://www.youtube.com/watch?v=nfZ56UCVQww,Not started,Open Source Summit + AI_dev Japan 2024
Dynamic Scaling of GPUs for Container Apps with Composable Disaggregated... - Jin Hase & Lei Zhang,2024-10-31,https://www.youtube.com/watch?v=oAFJc3pZP98,Not started,Open Source Summit + AI_dev Japan 2024
"AGL Roadmap Update - Walt Miner, The Linux Foundation",2024-10-31,https://www.youtube.com/watch?v=ouoE_dm6bVE,Not started,Open Source Summit + AI_dev Japan 2024
Software Defined Hardware Accelerated Data-Centric Computing...- Hidetsugu Sugiyama & Masaharu Kanda,2024-10-31,https://www.youtube.com/watch?v=vB9FURbN1h0,Not started,Open Source Summit + AI_dev Japan 2024
Exploring Pillars of Trustworthy AI: Robustness and Fairness - Niharika Shrivastava,2024-10-31,https://www.youtube.com/watch?v=zsinNaLDw7A,Not started,Open Source Summit + AI_dev Japan 2024
Effective and Efficient: Learn from AGL’s Delive...- Agustin Bethencourt & Daniel Izquierdo Cortázar,2024-10-31,https://www.youtube.com/watch?v=MZtPGHke8RQ,Not started,Open Source Summit + AI_dev Japan 2024
"Virtio-Loopback Status and Next Steps - Michele Paolino & Timos Ampelikiotis, Virtual Open Systems",2024-10-31,https://www.youtube.com/watch?v=GIHGBnMB1bo,Not started,Open Source Summit + AI_dev Japan 2024
"AGL VSS Proxy and Gateway Demo Walkthrough - Scott Murray, Konsulko Group",2024-10-31,https://www.youtube.com/watch?v=GcveH7NuVjU,Not started,Open Source Summit + AI_dev Japan 2024
How to Extend AD/ADAS Sensors Accessibility to IVI Domain in the... - Woosung Rain Kim & Dongwoo Han,2024-10-31,https://www.youtube.com/watch?v=Hj5VaDlMC24,Not started,Open Source Summit + AI_dev Japan 2024
Deep-Dive in VirtIO: Virtualized AGL with VirtIO to Achieve Cloud-Native Environment...- Kazuki Kuzu,2024-10-31,https://www.youtube.com/watch?v=Lrpr_1D_SdM,Not started,Open Source Summit + AI_dev Japan 2024
Bug Hunting in Distributed Systems: Using Robustness Tests to Test... - Chun-Hung Tseng & Arka Saha,2024-10-31,https://www.youtube.com/watch?v=RCVhUNPK69s,Not started,Open Source Summit + AI_dev Japan 2024
"Bringing AI on-Device: From Cloud to Edge - Catalin Vasile, Adobe",2024-10-31,https://www.youtube.com/watch?v=S2ni613EVgM,Not started,Open Source Summit + AI_dev Japan 2024
"Volvo Cars' OSPO Journey - Drive OSS Maturity Level - Mary (Meixia) Wang, Volvo Car Corporation",2024-10-31,https://www.youtube.com/watch?v=TZH8Y0RdtMs,Not started,Open Source Summit + AI_dev Japan 2024
"Build a Container Image from Scratch - Danish Prakash, SUSE",2024-10-31,https://www.youtube.com/watch?v=TsfT5qsTMB0,Not started,Open Source Summit + AI_dev Japan 2024
"AGL Software Defined Vehicle Update - Jerry Zhao, Panasonic Automotive Systems Co., Ltd.",2024-10-31,https://www.youtube.com/watch?v=VKEqLJAKnig,Not started,Open Source Summit + AI_dev Japan 2024
"AGL in the Cloud: Progress on AMI Builds - Jan-Simon Möller, The Linux Foundation",2024-10-31,https://www.youtube.com/watch?v=-9BXBKjiOuE,Not started,Open Source Summit + AI_dev Japan 2024
"Secure and Efficient Data Sharing with Federated Cloud Storage - Masataka Mizukoshi, NTT",2024-10-31,https://www.youtube.com/watch?v=2np4aBrCpTA,Not started,Open Source Summit + AI_dev Japan 2024
"Computing Infrastructure for 2024 - Haruhisa Fukano & Koichi Fueda, Fujitsu",2024-10-31,https://www.youtube.com/watch?v=3CO0DJoCAm8,Not started,Open Source Summit + AI_dev Japan 2024
"Security for AI and Multi-Party Collaboration with Confidential Computing (Oh, and... - Mike Bursell",2024-10-31,https://www.youtube.com/watch?v=4otBPxF0kEw,Not started,Open Source Summit + AI_dev Japan 2024
"Running Containers on a Resource Constrained Embedded Device - Jeff Shaw, Digi International",2024-10-31,https://www.youtube.com/watch?v=6CIrPfJuG1s,Not started,Open Source Summit + AI_dev Japan 2024
Establishing a Software-Defined Multi-Display Framework with Unified HMI - Kenta Murakami,2024-10-31,https://www.youtube.com/watch?v=6SKXEuYPM30,Not started,Open Source Summit + AI_dev Japan 2024
Meeting Software License Compliance Policies During the Inbound Process: A Practi... - Julian Coccia,2024-10-31,https://www.youtube.com/watch?v=7ZjOchxjU74,Not started,Open Source Summit + AI_dev Japan 2024
A Case Study in API Cost of Running Analytics in the Cloud at Scale with an... - Bin Fan & Hope Wang,2024-10-31,https://www.youtube.com/watch?v=9hpv9fwwC5M,Not started,Open Source Summit + AI_dev Japan 2024
Exploring Best Practice for Implementing Authn and Authz in a Cloud-Native...  - Yoshiyuki Tabata,2024-10-31,https://www.youtube.com/watch?v=AWeXR_tcAyc,Not started,Open Source Summit + AI_dev Japan 2024
Possibility of Dynamic Rebalance in Multi-node HPC Vehicle Environment for SDV - Bucci Kawabuchi,2024-10-31,https://www.youtube.com/watch?v=GG31mI4ZesQ,Not started,Open Source Summit + AI_dev Japan 2024
"Empowering the Map Ecosystem With Open Data - Marc Prioleau, Overture Maps Foundation",2024-10-31,https://www.youtube.com/watch?v=dqVxHjhSHy0,Not started,Open Source Summit + AI_dev Japan 2024
Keynote: The Future and Value of Composable Disaggregated Infrastructure - Naoki Oguchi,2024-10-31,https://www.youtube.com/watch?v=ePJogKrTuBY,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: Powering the Global Digital Identity Revolution - Brian Behlendorf, OpenWallet Foundation",2024-10-31,https://www.youtube.com/watch?v=ghIO9f8h-c0,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: Harmonizing from Core to Edge – Jegan Arthanari, Vice President, Global Field Engineering",2024-10-31,https://www.youtube.com/watch?v=hRfLvtB3yjs,Not started,Open Source Summit + AI_dev Japan 2024
"The Dark Side of AI: The Hidden Risks in Open-Source AI Models - Tal Folkman, Checkmarx",2024-10-31,https://www.youtube.com/watch?v=n1aGDSgCLb8,Not started,Open Source Summit + AI_dev Japan 2024
"Real-Time Scheduling Fault Simulation - Ben Dooks, Codethink",2024-10-31,https://www.youtube.com/watch?v=pPAMqVlhwq8,Not started,Open Source Summit + AI_dev Japan 2024
"Analyzing Your System with Tracing Libraries - Steven Rostedt, Google",2024-10-31,https://www.youtube.com/watch?v=ssSqTRd4Jc0,Not started,Open Source Summit + AI_dev Japan 2024
Helping the PyTorch Community Improve the Security Posture of th...- Jeffrey Borek & Moriyoshi Ohara,2024-10-31,https://www.youtube.com/watch?v=uCe3__KruT0,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: The Kernel Report - Jonathan Corbet, Executive Editor, LWN.net & Kernel Doc Maintainer",2024-10-31,https://www.youtube.com/watch?v=uvXPOV-oqso,Not started,Open Source Summit + AI_dev Japan 2024
Linux Kernel CVEs: What Has Caused So Many to Suddenly Show Up? - Greg Kroah-Hartman,2024-10-31,https://www.youtube.com/watch?v=KumwRn1BA6s,Not started,Open Source Summit + AI_dev Japan 2024
"What's Happening in Japan? The Current Situation of SBOM - Ayumi Watanabe, Hitachi Solutions, Ltd.",2024-10-31,https://www.youtube.com/watch?v=LswngEkZgBw,Not started,Open Source Summit + AI_dev Japan 2024
Trials and Tribulations of Updating Dependencies for Vulnerability... - Xueqin Cui & Michael Kedar,2024-10-31,https://www.youtube.com/watch?v=MQhNQyNCN68,Not started,Open Source Summit + AI_dev Japan 2024
"The Year in Open Source Security - Marta Rybczynska, Ygreky",2024-10-31,https://www.youtube.com/watch?v=NbNGp9aICKA,Not started,Open Source Summit + AI_dev Japan 2024
What I Learned from Participating in the Kubernetes Upstream Community - Akihito Inou,2024-10-31,https://www.youtube.com/watch?v=OSoM6wTCidE,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote: Welcome Back - Noriaki Fukuyasu, Vice President of Japan Operations, The Linux Foundation",2024-10-31,https://www.youtube.com/watch?v=OSqoVQYEjNg,Not started,Open Source Summit + AI_dev Japan 2024
"Open Source Al and PyTorch - Matt White, Executive Director, PyTorch Fndn & GM of Al, Linux Fndn",2024-10-31,https://www.youtube.com/watch?v=WYS6KW7oZoQ,Not started,Open Source Summit + AI_dev Japan 2024
"BoF: Meet the Zephyr Community - Hiroshi Tokita, Fujitsu & Yasushi Shoji, Space Cubics",2024-10-31,https://www.youtube.com/watch?v=Y28NC_yRYQI,Not started,Open Source Summit + AI_dev Japan 2024
"Desktop Linux War Stories - Anna Aitchison, Callcare",2024-10-31,https://www.youtube.com/watch?v=Yz49UlcQ7W0,Not started,Open Source Summit + AI_dev Japan 2024
"Keynote Discussion: Partner... - Sujata Tibrewala, Omar Mohsine, Masanori Kusunoki, Bastien Guerry",2024-10-31,https://www.youtube.com/watch?v=_cH0lGVRhng,Not started,Open Source Summit + AI_dev Japan 2024
"Automated Vulnerability Patching with Copa - Anubhav Gupta, Akuity",2024-10-31,https://www.youtube.com/watch?v=1jHfpGOToec,Not started,Open Source Summit + AI_dev Japan 2024
"Surviving Project Abandonment: Meteor.js Case Study - Jan Dvorak, Literary Universe",2024-10-31,https://www.youtube.com/watch?v=3ihBEBSpPHQ,Not started,Open Source Summit + AI_dev Japan 2024
AlmaLinux in Japan: Progress and Achievements Over the Past Year - Yohei Suzuki & Takanori Suzuki,2024-10-31,https://www.youtube.com/watch?v=5AZ1CcrlT1E,Not started,Open Source Summit + AI_dev Japan 2024
